,ID,N_VICTIMAS,FECHA,HORA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,COORDENADAS_X,COORDENADAS_Y,PARTICIPANTES,VICTIMA,ACUSADO,AÑO,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,SEMESTRE
572,2020-0034,1,2020-08-02,03:20:00,MITRE BARTOLOME Y ANCHORENA TOMAS MANUEL DE DR.,CALLE,3,-58.41178158,-34.60922259,PEATON-AUTO,PEATON,AUTO,2020,PEATON,FEMENINO,42,2020-08-02,2
573,2020-0035,1,2020-08-04,05:30:00,AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO CASIMIRO TTE. CNEL.,AUTOPISTA,7,-58.45068621,-34.63638927,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,CONDUCTOR,MASCULINO,40,2020-08-04,2
574,2020-0036,1,2020-08-07,18:40:00,SCALABRINI ORTIZ RAUL AV. Y PARAGUAY,AVENIDA,14,-58.42016954,-34.5877879,PEATON-MOTO,PEATON,MOTO,2020,PEATON,MASCULINO,72,2020-08-22,2
575,2020-0037,1,2020-08-29,04:30:00,FERNANDEZ DE LA CRUZ F. GRAL. AV. Y VARELA AV.,AVENIDA,8,-58.43850413,-34.65554754,PEATON-AUTO,PEATON,AUTO,2020,PEATON,MASCULINO,38,2020-08-29,2
576,2020-0038,2,2020-08-30,04:00:00,LAS HERAS GENERAL AV. Y DIAZ CNEL. AV.,AVENIDA,14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,2020,CONDUCTOR,MASCULINO,46,2020-08-30,2
577,2020-0038,2,2020-08-30,04:00:00,LAS HERAS GENERAL AV. Y DIAZ CNEL. AV.,AVENIDA,14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,2020,CONDUCTOR,MASCULINO,64,2020-08-30,2
578,2020-0039,1,2020-09-01,19:17:42,MURGUIONDO 2700,CALLE,9,,,PEATON-CARGAS,PEATON,CARGAS,2020,PEATON,MASCULINO,44,2020-09-01,2
579,2020-0040,1,2020-09-12,03:30:00,CASTILLO RAMON S. PRES. AV. Y CALLE 12,AVENIDA,2,-58.38526125,-34.5780581,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2020,CONDUCTOR,MASCULINO,42,2020-09-12,2
580,2020-0041,1,2020-09-28,01:45:00,CURAPALIGUE Y PERON EVA AV.,AVENIDA,7,-58.4475047,-34.63491705,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,CONDUCTOR,MASCULINO,34,2020-09-28,2
581,2020-0042,1,2020-09-29,17:10:00,DIAZ ANA Y SOLDADO DE LA FRONTERA AV.,AVENIDA,8,-58.46745752,-34.68192648,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,PEATON,FEMENINO,53,2020-09-29,2
582,2020-0043,1,2020-09-30,17:20:00,ALEM LEANDRO N. AV. Y PARAGUAY,AVENIDA,1,-58.37202621,-34.59717942,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,PEATON,MASCULINO,64,2020-09-30,2
583,2020-0044,1,2020-10-05,00:20:00,LA PLATA AV. E INDEPENDENCIA,AVENIDA,6,-58.42779702,-34.62207347,AUTO-AUTO,AUTO,AUTO,2020,CONDUCTOR,MASCULINO,43,2020-10-05,2
584,2020-0045,1,2020-10-19,03:00:00,PAZ GRAL. AV. Y 27 DE FEBRERO AV.,GRAL PAZ,8,-58.46244952,-34.70524971,AUTO-CARGAS,AUTO,CARGAS,2020,CONDUCTOR,MASCULINO,50,2020-10-19,2
585,2020-0046,1,2020-10-27,21:00:00,NAZCA AV. Y CARRANZA ADOLFO P.,AVENIDA,11,-58.4844016,-34.60776782,MOTO-MOTO,MOTO,MOTO,2020,CONDUCTOR,MASCULINO,41,2020-10-27,2
586,2020-0047,1,2020-10-27,14:00:00,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,9,-58.46668375,-34.65174801,PEATON-CARGAS,PEATON,CARGAS,2020,PEATON,MASCULINO,15,2020-10-27,2
587,2020-0048,1,2020-10-29,20:20:00,DORREGO AV. 614,AVENIDA,15,-58.4495878,-34.59322448,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,CONDUCTOR,MASCULINO,41,2020-10-29,2
588,2020-0049,1,2020-10-30,20:00:00,DEL LIBERTADOR AV. Y RAMOS MEJIA JOSE MARIA DR. AV.,AVENIDA,1,-58.37533517,-34.59276462,PEATON-AUTO,PEATON,AUTO,2020,PEATON,MASCULINO,36,2020-10-30,2
589,2020-0050,1,2020-11-01,22:00:00,SANTA FE AV. Y GODOY CRUZ,AVENIDA,14,-58.42525456,-34.57866344,PEATON-MOTO,PEATON,MOTO,2020,PEATON,FEMENINO,28,2020-11-01,2
590,2020-0051,1,2020-11-05,00:40:00,AVELLANEDA AV. Y MERCEDES,AVENIDA,10,-58.48493828,-34.62981124,MOTO-AUTO,MOTO,AUTO,2020,CONDUCTOR,MASCULINO,49,2020-11-05,2
591,2020-0052,1,2020-11-07,06:50:00,TUCUMAN Y PUEYRREDON AV.,AVENIDA,3,-58.40480504,-34.60183884,BICICLETA-CARGAS,BICICLETA,CARGAS,2020,CICLISTA,MASCULINO,44,2020-11-07,2
592,2020-0053,1,2020-11-09,03:30:00,ALCORTA AMANCIO AV. Y EINSTEIN ALBERTO,AVENIDA,4,-58.41125934,-34.6541774,AUTO-AUTO,AUTO,AUTO,2020,PASAJERO_ACOMPAÑANTE,MASCULINO,27,2020-11-09,2
593,2020-0054,1,2020-11-19,09:00:00,INCLAN Y ALBERTI,CALLE,4,-58.39956546,-34.6297708,BICICLETA-AUTO,BICICLETA,AUTO,2020,CICLISTA,MASCULINO,59,2020-11-23,2
594,2020-0055,1,2020-11-19,12:30:00,OLAZABAL AV. 5437,AVENIDA,12,-58.49005682,-34.5786897,PEATON-CARGAS,PEATON,CARGAS,2020,PEATON,MASCULINO,91,2020-12-11,2
595,2020-0056,1,2020-11-21,13:00:00,PAZ GRAL. AV. Y DOCTOR RAMON CARRILLO,GRAL PAZ,8,-58.47064556,-34.69843756,MOTO-CARGAS,MOTO,CARGAS,2020,CONDUCTOR,FEMENINO,34,2020-11-21,2
596,2020-0057,1,2020-11-23,07:45:00,NAZCA AV. Y VIALE LUIS,AVENIDA,11,-58.4750156,-34.61945902,PEATON-AUTO,PEATON,AUTO,2020,PEATON,MASCULINO,84,2020-11-23,2
597,2020-0058,1,2020-11-24,16:00:00,OLIVERA AV. Y FALCON RAMON L. CNEL.,AVENIDA,10,-58.48727942,-34.63652467,PEATON-AUTO,PEATON,AUTO,2020,PEATON,MASCULINO,57,2020-11-25,2
598,2020-0059,1,2020-12-01,06:35:00,BRASIL 1100,CALLE,1,-58.3795169,-34.62794241,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,PEATON,FEMENINO,49,2020-12-14,2
599,2020-0060,1,2020-12-03,20:30:00,HOMERO Y PERON EVA AV.,AVENIDA,9,-58.47750832,-34.65672199,PEATON-MOTO,PEATON,MOTO,2020,PEATON,FEMENINO,69,2020-12-03,2
600,2020-0061,1,2020-12-03,14:40:00,CANTILO INT. Y UDAONDO GUILLERMO AV.,AUTOPISTA,13,-58.44927253,-34.54048625,MOTO-CARGAS,MOTO,CARGAS,2020,CONDUCTOR,MASCULINO,45,2020-12-04,2
601,2020-0062,1,2020-12-04,17:19:00,MORENO 1845,CALLE,3,-58.39246272,-34.61253541,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2020,CICLISTA,MASCULINO,47,2020-12-04,2
602,2020-0063,2,2020-12-05,07:10:00,NUEVA YORK Y ALTA GRACIA,CALLE,11,-58.52783814,-34.61047001,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,2020,PEATON,MASCULINO,38,2020-12-05,2
603,2020-0063,2,2020-12-05,07:10:00,NUEVA YORK Y ALTA GRACIA,CALLE,11,-58.52783814,-34.61047001,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,2020,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2020-12-05,2
604,2020-0065,1,2020-12-05,16:00:00,PAZ GRAL. AV. Y GOYENECHE ROBERTO PARQUE AV.,GRAL PAZ,12,-58.49332664,-34.54836855,MOTO-AUTO,MOTO,AUTO,2020,CONDUCTOR,MASCULINO,24,2020-12-06,2
605,2020-0066,1,2020-12-07,04:30:00,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,10,-58.50178784,-34.63593897,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,CONDUCTOR,MASCULINO,27,2020-12-07,2
606,2020-0067,1,2020-12-11,22:00:00,SAENZ AV. Y BEAZLEY,AVENIDA,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,PEATON,MASCULINO,51,2020-12-11,2
607,2020-0068,1,2020-12-12,20:30:00,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,2,-58.39731474,-34.58307887,MOTO-AUTO,MOTO,AUTO,2020,CONDUCTOR,MASCULINO,71,2020-12-20,2
608,2020-0069,1,2020-12-15,05:20:00,INDEPENDENCIA AV. Y SAENZ PEÑA LUIS PRES.,AVENIDA,1,-58.38746381,-34.61790839,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,PASAJERO_ACOMPAÑANTE,MASCULINO,25,2020-12-15,2
609,2020-0070,1,2020-12-17,15:35:00,CALLAO AV. Y LAS HERAS GENERAL,AVENIDA,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,PEATON,FEMENINO,81,2020-12-22,2
610,2020-0071,1,2020-12-17,23:00:00,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,7,-58.46749188,-34.63551751,PEATON-AUTO,PEATON,AUTO,2020,PEATON,MASCULINO,4,2020-12-17,2
611,2020-0072,1,2020-12-19,03:30:00,JUJUY AV. Y CARLOS CALVO,AVENIDA,3,-58.40280471,-34.62113271,BICICLETA-AUTO,BICICLETA,AUTO,2020,CICLISTA,MASCULINO,42,2020-12-19,2
612,2020-0073,1,2020-12-20,07:40:00,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,8,-58.44451316,-34.68475866,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,CONDUCTOR,MASCULINO,56,2020-12-20,2
613,2020-0074,1,2020-12-20,21:00:00,BOGOTA Y NAZCA AV.,AVENIDA,7,-58.47110424,-34.62742408,AUTO-AUTO,AUTO,AUTO,2020,CONDUCTOR,MASCULINO,39,2020-12-20,2
614,2020-0075,1,2020-12-23,14:00:00,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,1,-58.38220928,-34.60373898,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,PEATON,MASCULINO,23,2020-12-23,2
615,2020-0076,1,2020-12-24,12:30:00,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,10,-58.49794468,-34.61565025,AUTO-PASAJEROS,AUTO,PASAJEROS,2020,CONDUCTOR,FEMENINO,78,2021-01-17,2
616,2020-0077,2,2020-12-25,06:40:00,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,2020,CONDUCTOR,FEMENINO,30,2020-12-25,2
617,2020-0077,2,2020-12-25,06:40:00,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,2020,PASAJERO_ACOMPAÑANTE,FEMENINO,24,2020-12-25,2
618,2020-0078,1,2020-12-25,05:50:00,BARCO CENTENERA DEL 1118,CALLE,7,-58.43706741,-34.63217813,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2020,CICLISTA,MASCULINO,26,2020-12-25,2
619,2020-0079,1,2020-12-27,04:15:00,PAZ GRAL. AV. Y ACCESO NORTE - PANAMERICANA,GRAL PAZ,12,-58.49332664,-34.54836855,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,CONDUCTOR,MASCULINO,28,2020-12-27,2
620,2021-0001,1,2021-01-06,18:00:00,AU FRONDIZI KM. 3,AUTOPISTA,1,-58.37960727,-34.62622851,MOTO-AUTO,MOTO,AUTO,2021,CONDUCTOR,MASCULINO,36,2021-01-06,1
621,2021-0002,1,2021-01-07,10:20:00,CASTRO EMILIO AV. Y MURGUIONDO,AVENIDA,9,-58.51061062,-34.64972472,MOTO-CARGAS,MOTO,CARGAS,2021,CONDUCTOR,FEMENINO,47,2021-01-07,1
622,2021-0003,1,2021-01-10,07:40:00,AU 25 DE MAYO KM. 37,AUTOPISTA,7,-58.43052224,-34.62941648,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,27,2021-01-10,1
623,2021-0004,1,2021-01-11,09:12:18,CASEROS AV. Y GUARANI,AVENIDA,5,-58.41455544,-34.63866836,PEATON-CARGAS,PEATON,CARGAS,2021,PEATON,FEMENINO,61,2021-01-11,1
624,2021-0005,1,2021-01-11,21:30:00,PERON EVA AV. 3800,AVENIDA,9,-58.46774439,-34.64730145,PEATON-AUTO,PEATON,AUTO,2021,PEATON,MASCULINO,73,2021-01-14,1
625,2021-0006,1,2021-01-12,21:00:00,AU ILLIA y SARMIENTO AV.,AUTOPISTA,14,-58.40786274,-34.56726817,MOTO-CARGAS,MOTO,CARGAS,2021,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2021-01-12,1
626,2021-0007,1,2021-01-18,10:00:00,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,15,-58.48744301,-34.58622275,MOTO-MOTO,MOTO,MOTO,2021,CONDUCTOR,MASCULINO,84,2021-01-26,1
627,2021-0008,1,2021-01-22,23:30:00,SAENZ AV. Y RABANAL FRANCISCO INTENDENTE AV.,AVENIDA,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,PEATON,MASCULINO,28,2021-01-22,1
628,2021-0009,1,2021-01-23,05:30:00,PAYSANDU Y GAONA,AVENIDA,6,-58.45351111,-34.61134937,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,31,2021-01-23,1
629,2021-0010,1,2021-01-23,08:00:00,PAZ GRAL. AV. Y BALBIN RICARDO DR. AV.,GRAL PAZ,12,-58.5007381,-34.5497951,MOTO-AUTO,MOTO,AUTO,2021,CONDUCTOR,MASCULINO,28,2021-01-23,1
630,2021-0011,1,2021-01-27,01:04:26,SANTA FE AV. 1675,AVENIDA,2,-58.39144148,-34.59564871,PEATON-AUTO,PEATON,AUTO,2021,PEATON,MASCULINO,21,2021-01-27,1
631,2021-0012,1,2021-01-29,20:07:22,AU DELLEPIANE Y GUAMINI,AUTOPISTA,8,-58.48191128,-34.68385968,PEATON-AUTO,PEATON,AUTO,2021,PEATON,MASCULINO,42,2021-01-29,1
632,2021-0013,1,2021-01-31,06:10:00,FALCON RAMON L. CNEL. Y OLIVERA AV.,AVENIDA,10,-58.48727942,-34.63652467,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,41,2021-01-31,1
633,2021-0014,1,2021-02-02,00:50:00,SAN MARTIN AV. Y NOGOYA,AVENIDA,15,-58.48328708,-34.59779521,PEATON-AUTO,PEATON,AUTO,2021,PEATON,MASCULINO,28,2021-02-18,1
634,2021-0015,1,2021-02-06,03:05:00,SAN MARTIN AV. Y TINOGASTA,AVENIDA,15,-58.49018543,-34.5972499,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,26,2021-02-06,1
635,2021-0016,1,2021-02-14,05:50:00,FERNANDEZ DE LA CRUZ F. GRAL. AV. Y DE LA TORRE LISANDRO,AVENIDA,8,-58.47230127,-34.68482689,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,22,2021-02-14,1
636,2021-0017,1,2021-02-17,04:10:00,SALTA Y CASEROS AV.,AVENIDA,1,-58.38262614,-34.63168269,MOTO-PASAJEROS,MOTO,PASAJEROS,2021,CONDUCTOR,MASCULINO,33,2021-02-17,1
637,2021-0018,1,2021-02-20,19:00:00,JAURES JEAN Y PERON JUAN DOMINGO TTE. GENERAL,CALLE,3,-58.41047268,-34.60793518,PEATON-AUTO,PEATON,AUTO,2021,PEATON,MASCULINO,36,2021-03-08,1
638,2021-0019,1,2021-02-21,01:20:00,TRIUNVIRATO AV. Y LARRALDE CRISOLOGO AV.,AVENIDA,12,-58.49659234,-34.56353635,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,30,2021-02-21,1
639,2021-0020,1,2021-02-21,15:00:00,POTOSI Y GASCON,CALLE,5,-58.42462955,-34.60727189,PEATON-CARGAS,PEATON,CARGAS,2021,PEATON,FEMENINO,42,2021-02-21,1
640,2021-0021,1,2021-02-26,05:30:00,YRIGOYEN HIPOLITO Y 24 DE NOVIEMBRE,CALLE,3,-58.41168345,-34.61185625,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,39,2021-03-04,1
641,2021-0022,1,2021-02-28,12:00:00,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,13,-58.45157681,-34.55217303,PASAJEROS-SD,PASAJEROS,NO IDENTIFICADO,2021,PASAJERO_ACOMPAÑANTE,MASCULINO,68,2021-03-06,1
642,2021-0023,1,2021-03-01,09:20:00,AU BUENOS AIRES LA PLATA KM 45,AUTOPISTA,4,,,MOTO-CARGAS,MOTO,CARGAS,2021,CONDUCTOR,MASCULINO,24,2021-03-01,1
643,2021-0024,1,2021-03-03,16:30:00,PERON EVA AV. y PIEDRA BUENA AV,AVENIDA,9,-58.49573651,-34.67006054,BICICLETA-CARGAS,BICICLETA,CARGAS,2021,CICLISTA,MASCULINO,5,2021-03-03,1
644,2021-0025,1,2021-03-11,03:45:00,PAZ GRAL. AV. y DELLEPIANE LUIS TTE. GRAL,GRAL PAZ,8,-58.48695354,-34.68795245,MOTO-OTRO,MOTO,OTRO,2021,CONDUCTOR,MASCULINO,37,2021-03-11,1
645,2021-0026,1,2021-03-15,02:35:00,AU FRONDIZI ALTURA QUINQUELA MARTIN BENITO,AUTOPISTA,4,-58.37562539,-34.64449357,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,36,2021-03-15,1
646,2021-0027,1,2021-03-16,15:30:00,PAZ GRAL. AV. y DONADO,GRAL PAZ,12,-58.49491054,-34.54795581,MOTO-CARGAS,MOTO,CARGAS,2021,CONDUCTOR,FEMENINO,19,2021-03-16,1
647,2021-0028,1,2021-03-29,17:20:00,COREA AV. y TORRES Y TENORIO PRES,AVENIDA,7,-58.44147621,-34.64357704,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,PEATON,MASCULINO,42,2021-03-29,1
648,2021-0029,1,2021-03-31,18:05:00,FALCON RAMON L. CNEL. Y SAN PEDRITO AV.,AVENIDA,7,-58.46899119,-34.63215432,AUTO-AUTO,AUTO,AUTO,2021,CONDUCTOR,MASCULINO,26,2021-04-02,1
649,2021-0030,1,2021-04-03,18:30:00,FINOCHIETTO ENRIQUE DR. 1623,CALLE,4,-58.38685612,-34.63455776,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,PEATON,MASCULINO,36,2021-04-07,1
650,2021-0031,1,2021-04-07,10:29:00,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,1,-58.38113667,-34.61765323,PEATON-CARGAS,PEATON,CARGAS,2021,PEATON,FEMENINO,68,2021-04-11,1
651,2021-0032,1,2021-04-10,19:55:00,AU CANTILO Y GUIRALDES INT.,AUTOPISTA,13,-58.44112678,-34.54538956,PEATON-MOTO,PEATON,MOTO,2021,PEATON,MASCULINO,60,2021-04-29,1
652,2021-0033,1,2021-04-14,17:50:00,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,5,-58.41595919,-34.62743346,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,33,2021-04-14,1
653,2021-0034,1,2021-04-19,14:40:00,ALCORTA AMANCIO AV. y ZAVALETA,AVENIDA,4,-58.40184094,-34.64546845,MOTO-CARGAS,MOTO,CARGAS,2021,PASAJERO_ACOMPAÑANTE,FEMENINO,26,2021-04-19,1
654,2021-0035,1,2021-05-03,09:20:00,JANER ANA MARIA Y LAFUENTE AV.,AVENIDA,8,-58.44642231,-34.65679806,MOTO-CARGAS,MOTO,CARGAS,2021,CONDUCTOR,MASCULINO,24,2021-05-03,1
655,2021-0036,1,2021-05-09,06:00:00,PAZ GRAL. AV. Y MOSCONI GENERAL AV.,GRAL PAZ,11,-58.52340614,-34.59798754,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,36,2021-05-09,1
656,2021-0037,1,2021-05-11,07:10:00,MONROE Y BALBIN RICARDO DR. AV.,AVENIDA,13,-58.46649069,-34.56219075,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,PEATON,FEMENINO,58,2021-05-11,1
657,2021-0038,1,2021-05-14,11:40:00,JUSTO JUAN B. AV. Y SANTA FE AV.,AVENIDA,14,-58.42653328,-34.57816791,MOTO-CARGAS,MOTO,CARGAS,2021,CONDUCTOR,FEMENINO,44,2021-05-14,1
658,2021-0039,1,2021-05-15,12:09:00,OLIDEN Y ALBERDI JUAN BAUTISTA AV.,AVENIDA,9,-58.50407099,-34.65303372,BICICLETA-AUTO,BICICLETA,AUTO,2021,CICLISTA,MASCULINO,86,2021-06-05,1
659,2021-0040,1,2021-05-20,05:50:00,PAZ GRAL. AV. Y DEL LIBERTADOR AV.,GRAL PAZ,13,-58.46743471,-34.53476874,MOTO-AUTO,MOTO,AUTO,2021,CONDUCTOR,MASCULINO,27,2021-05-20,1
660,2021-0041,1,2021-05-20,08:30:00,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,14,-58.40986646,-34.5772806,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,PEATON,MASCULINO,75,2021-05-20,1
661,2021-0042,1,2021-05-21,05:00:00,RIVADAVIA AV. 10900,AVENIDA,9,-58.51739138,-34.63931792,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,PEATON,MASCULINO,39,2021-05-21,1
662,2021-0043,1,2021-05-22,18:26:00,ALBERDI JUAN BAUTISTA AV. Y PILAR,AVENIDA,9,-58.50719962,-34.65556223,PEATON-AUTO,PEATON,AUTO,2021,PEATON,MASCULINO,50,2021-05-22,1
663,2021-0044,1,2021-05-25,02:00:00,PERON EVA AV. Y ACOSTA MARIANO,AVENIDA,9,-58.46712311,-34.64600222,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2021-05-25,1
664,2021-0045,1,2021-05-26,17:24:00,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,4,-58.37709334,-34.64035082,MULTIPLE,MOTO,MULTIPLE,2021,CONDUCTOR,MASCULINO,22,2021-05-26,1
665,2021-0046,1,2021-05-31,02:00:00,EL CANO AV. Y GUZMAN AV.,AVENIDA,15,-58.46033141,-34.58569883,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,PASAJERO_ACOMPAÑANTE,MASCULINO,20,2021-05-31,1
666,2021-0047,1,2021-06-02,16:00:00,VEDIA AGUSTIN DE Y RABANAL FRANCISCO INTENDENTE AV.,AVENIDA,4,-58.42190745,-34.65633192,MOTO-AUTO,MOTO,AUTO,2021,CONDUCTOR,MASCULINO,59,2021-06-02,1
667,2021-0048,1,2021-06-03,09:58:00,CAPDEVILLA Y CONGRESO AV.,AVENIDA,12,-58.49026573,-34.5698141,BICICLETA-AUTO,BICICLETA,AUTO,2021,CICLISTA,MASCULINO,44,2021-06-23,1
668,2021-0049,1,2021-06-03,20:30:00,FERNANDEZ DE LA CRUZ F. GRAL. AV. 4000,AVENIDA,8,-58.45410344,-34.66902702,AUTO-AUTO,AUTO,AUTO,2021,CONDUCTOR,MASCULINO,74,2021-06-03,1
669,2021-0050,1,2021-06-10,13:30:00,DEL LIBERTADOR AV. 5958,AVENIDA,13,-58.44751621,-34.55719892,MOTO-PASAJEROS,MOTO,PASAJEROS,2021,CONDUCTOR,MASCULINO,56,2021-06-10,1
670,2021-0051,1,2021-06-15,19:20:00,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,4,-58.42040352,-34.66005171,PEATON-CARGAS,PEATON,CARGAS,2021,PEATON,MASCULINO,73,2021-06-16,1
671,2021-0052,1,2021-06-20,05:40:00,PAZ GRAL. AV. 14723,GRAL PAZ,8,-58.49530249,-34.68010798,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,PASAJERO_ACOMPAÑANTE,FEMENINO,19,2021-06-20,1
672,2021-0053,1,2021-06-20,12:00:00,CORRIENTES AV. 5783,AVENIDA,15,-58.44399875,-34.5947736,PEATON-BICICLETA,PEATON,BICICLETA,2021,PEATON,MASCULINO,58,2021-06-30,1
673,2021-0054,1,2021-06-22,14:44:00,TABARE Y EREZCANO,CALLE,4,-58.42759813,-34.65463857,MOTO-CARGAS,MOTO,CARGAS,2021,CONDUCTOR,MASCULINO,41,2021-06-22,1
674,2021-0055,1,2021-06-29,12:20:00,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,3,-58.40547222,-34.60456293,MOTO-CARGAS,MOTO,CARGAS,2021,PASAJERO_ACOMPAÑANTE,MASCULINO,47,2021-06-29,1
675,2021-0056,1,2021-07-09,23:25:00,CORRALES Y MORENO PERITO AV.,AVENIDA,4,-58.42473018,-34.6500828,BICICLETA-AUTO,BICICLETA,AUTO,2021,CICLISTA,MASCULINO,60,2021-07-09,2
676,2021-0057,1,2021-07-10,23:30:00,AU ILLIA KM 3.2 ALTURA CABINAS DE PEAJE,AUTOPISTA,2,-58.39257023,-34.57563957,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,46,2021-07-10,2
677,2021-0058,1,2021-07-21,00:40:00,AV. GRAL. PAZ Y VEDIA,GRAL PAZ,12,-58.48941042,-34.54596153,PEATON-AUTO,PEATON,AUTO,2021,PEATON,MASCULINO,24,2021-07-21,2
678,2021-0059,1,2021-07-22,01:20:00,GARAY JUAN DE AV. 2269,AVENIDA,3,-58.3964074,-34.62783085,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,PASAJERO_ACOMPAÑANTE,FEMENINO,44,2021-07-22,2
679,2021-0060,1,2021-07-22,12:30:00,SALGUERO JERONIMO Y RIVADAVIA AV.,AVENIDA,5,-58.41971993,-34.6111224,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,PEATON,FEMENINO,80,2021-07-22,2
680,2021-0061,1,2021-07-24,09:15:00,MORENO PERITO AV. Y ALCORTA AMANCIO AV.,AVENIDA,4,-58.40544588,-34.65012801,PEATON-CARGAS,PEATON,CARGAS,2021,PEATON,FEMENINO,55,2021-07-24,2
681,2021-0062,1,2021-07-27,07:16:00,LA PLATA AV. 2723,AVENIDA,4,-58.42003882,-34.64645957,AUTO-CARGAS,AUTO,CARGAS,2021,CONDUCTOR,MASCULINO,73,2021-07-27,2
682,2021-0063,1,2021-08-02,04:40:00,ALBERDI JUAN BAUTISTA AV. 2906,AVENIDA,7,-58.46851293,-34.63348678,AUTO-AUTO,AUTO,AUTO,2021,PASAJERO_ACOMPAÑANTE,FEMENINO,31,2021-08-02,2
683,2021-0064,1,2021-08-02,20:00:00,PAZ GRAL. AV. Y TONELERO,GRAL PAZ,9,-58.52931141,-34.65422917,PEATON-CARGAS,PEATON,CARGAS,2021,PEATON,MASCULINO,37,2021-08-03,2
